,FPR,TPR,model
551,0.00010700057093005365,0.15546589149245002,nf_5000
552,0.00011324877945151663,0.16211426694932546,nf_5000
553,0.0001437087959936487,0.1846738574956717,nf_5000
554,0.00017573086466614652,0.20735683598342133,nf_5000
555,0.0002116580636645587,0.2299484879633606,nf_5000
556,0.0002491473147933366,0.25252362344720647,nf_5000
557,0.0003077242696820521,0.2750725268490217,nf_5000
558,0.00036473917244040185,0.2976719512977108,nf_5000
559,0.00043190741404612896,0.3202470867815567,nf_5000
560,0.0005201633594117936,0.3429106340974318,nf_5000
561,0.0005685869754531318,0.35551077749948023,nf_5000
562,0.0006490326601669678,0.37823067521379145,nf_5000
563,0.0007763399087917761,0.4009486298109153,nf_5000
564,0.0009091143398728646,0.4236364660916335,nf_5000
565,0.0010895313609301084,0.4463961977082876,nf_5000
566,0.0012863499293561925,0.4690208826804136,nf_5000
567,0.0015308110877584318,0.4915863025783222,nf_5000
568,0.0018213527840064607,0.5473246191004534,nf_5000
569,0.0021251719233625985,0.5657511993890839,nf_5000
570,0.0025758239629731163,0.5881893451112143,nf_5000
571,0.003113169895818933,0.6104710698997546,nf_5000
572,0.0038262466933308963,0.6327906854734502,nf_5000
573,0.004790032857766562,0.6545351383596594,nf_5000
574,0.00605060892697172,0.6760571043279049,nf_5000
575,0.007622814396184844,0.697698572003179,nf_5000
576,0.008014889480906647,0.7023348496124453,nf_5000
577,0.0102150399065268,0.7233788087525771,nf_5000
578,0.01312045686900709,0.7462424971387599,nf_5000
579,0.016807680922735435,0.7658621513804876,nf_5000
580,0.021325916709818357,0.784307191282399,nf_5000
581,0.026911034101941084,0.8017340377780844,nf_5000
582,0.03344431713719582,0.8180746817659826,nf_5000
583,0.034076948249993945,0.8195903131721971,nf_5000
584,0.04170601085470026,0.834614495265595,nf_5000
585,0.050255122164191986,0.8480880698434042,nf_5000
586,0.05969382216192701,0.8607503929954512,nf_5000
587,0.06995728568449515,0.8714074192100452,nf_5000
588,0.08085338031986142,0.8822888754597901,nf_5000
589,0.08965476304840722,0.890007908486953,nf_5000
590,0.10164038904470359,0.8984692122797234,nf_5000
591,0.11408838247158823,0.9064379358654742,nf_5000
592,0.12704169976264618,0.9136566162168674,nf_5000
593,0.14031367568829875,0.9204507254628019,nf_5000
594,0.15397147849015166,0.9273973694079516,nf_5000
595,0.1678011070263448,0.933087788091412,nf_5000
596,0.18200719012595606,0.9385625207670649,nf_5000
597,0.1935663758906626,0.9424341817630679,nf_5000
598,0.20814422739730093,0.9469237540246814,nf_5000
599,0.22327114022776282,0.9510295606417728,nf_5000
600,0.23824028579305778,0.9547418860284045,nf_5000
601,0.25340390684858327,0.9583774582861317,nf_5000
602,0.2686378202499752,0.9616195493133995,nf_5000
603,0.2840880778714228,0.9648966164500414,nf_5000
604,0.2996836063409944,0.9677316244265376,nf_5000
605,0.31531115687923855,0.9703295721061641,nf_5000
606,0.32171713266586843,0.9713875994147331,nf_5000
607,0.33740950836752276,0.973770832645146,nf_5000
608,0.35330495084612457,0.9758072194575983,nf_5000
609,0.3693175472345039,0.977824175098176,nf_5000
610,0.38526375640734256,0.9794952558793868,nf_5000
611,0.401234177388202,0.9811954834184095,nf_5000
612,0.4172678614803412,0.9827694083402476,nf_5000
613,0.4335834959820114,0.9841548508949026,nf_5000
614,0.4358695592748017,0.9843676222269289,nf_5000
615,0.4525491519228471,0.9857792968636145,nf_5000
616,0.4687210776285237,0.9870598110901471,nf_5000
617,0.4848687915261796,0.9883072923244928,nf_5000
618,0.5011188198383745,0.9894022388596234,nf_5000
619,0.5175273964418015,0.9902319498986665,nf_5000
620,0.5336493364793063,0.991138414066614,nf_5000
621,0.5498353206541562,0.991968125105657,nf_5000
622,0.5517503965659846,0.9920545938204988,nf_5000
623,0.5680293228425912,0.9929105369415724,nf_5000
624,0.5841614162189435,0.9936800113478044,nf_5000
625,0.6002036915977997,0.9943144391095082,nf_5000
626,0.616280332123524,0.9949372081680874,nf_5000
627,0.6323538485449874,0.995508484621199,nf_5000
628,0.6484367372792332,0.9960117519727497,nf_5000
629,0.6645250931959352,0.9965441660821123,nf_5000
630,0.6807102963447199,0.9968822684727293,nf_5000
631,0.6845232655949427,0.9969629078360087,nf_5000
632,0.7005999061206669,0.9973291854258438,nf_5000
633,0.7167273133406281,0.9976196814453683,nf_5000
634,0.7328976769941743,0.9979004618789554,nf_5000
635,0.7490836611690241,0.9981472377617622,nf_5000
636,0.7653001053604161,0.9983949852031626,nf_5000
637,0.7756369853331115,0.9985203162617534,nf_5000
638,0.7917558012663557,0.9986990830429993,nf_5000
639,0.8078847705384472,0.9988943663203385,nf_5000
640,0.8239715644030188,0.9990459294609598,nf_5000
641,0.8400974095708497,0.9991401706445514,nf_5000
642,0.85622169268655,0.9992664732617359,nf_5000
643,0.8723819030012488,0.9993636291211087,nf_5000
644,0.8782153866820998,0.9994238657539197,nf_5000
645,0.8943779400749942,0.9995113060273552,nf_5000
646,0.9105443985982145,0.9996210921484464,nf_5000
647,0.9267092950693043,0.9996871581328198,nf_5000
648,0.9428695053840032,0.999722134242194,nf_5000
649,0.9590547085327878,0.9997823708750051,nf_5000
650,0.975225072186334,0.9998426075078162,nf_5000
651,0.9914704143421378,0.9998785551757841,nf_5000
652,1.0,1.0,nf_5000
653,1.0,1.0,nf_5000
